Folder evaluated: ../AEIC/old_first/inf
Reference folder: ../AEIC/old_first/src
Date: 2026-09-08 17:38:13
Device: cuda

filename                                          PSNR         LPIPS         DISTS          VMAF           FID
dirt_path_side.png                           15.426061      0.559199      0.438876      9.944497      186.8444
dirt_path_top.png                            10.185042      0.637624      0.497218      3.462147      186.8444
dispenser_front.png                          11.334550      0.593336      0.447633      2.165487      186.8444
dispenser_front_vertical.png                  7.868536      0.570590      0.435132      1.183630      186.8444
dried_kelp_bottom.png                        11.936032      0.425308      0.401319      3.915629      186.8444
dried_kelp_side.png                          17.229773      0.431433      0.370956      3.507527      186.8444
dried_kelp_top.png                           14.876393      0.416638      0.401387      2.748444      186.8444
dripstone_block.png                          14.162941      0.531992      0.439039      7.534917      186.8444
dropper_front.png                            11.667765      0.461561      0.428289      3.850574      186.8444
dropper_front_vertical.png                    7.933183      0.529594      0.435316      1.553016      186.8444
emerald_block.png                            12.273902      0.408346      0.376859      4.990150      186.8444
emerald_ore.png                              11.377690      0.427736      0.397690      3.985127      186.8444
enchanting_table_bottom.png                   9.065796      0.445640      0.399927      4.120950      186.8444
enchanting_table_side.png                    10.841704      0.422064      0.296670      0.000000      186.8444
enchanting_table_top.png                     10.327430      0.303493      0.313176      0.000000      186.8444
end_portal_frame_eye.png                      9.726881      0.386589      0.335593      0.000000      186.8444
end_portal_frame_side.png                    10.929640      0.429682      0.335766      6.878654      186.8444
end_portal_frame_top.png                      6.848604      0.443003      0.381630      4.905102      186.8444
end_rod.png                                  11.700895      0.278857      0.290810      0.000000      186.8444
end_stone.png                                10.937660      0.488565      0.368621      6.804713      186.8444
end_stone_bricks.png                         13.011014      0.435296      0.347052      4.498270      186.8444
exposed_copper.png                           15.742559      0.585465      0.404783     14.895671      186.8444
exposed_cut_copper.png                       12.409737      0.528418      0.391684     11.858071      186.8444
farmland.png                                  7.901992      0.507688      0.463542      3.511970      186.8444
farmland_moist.png                           15.593668      0.533322      0.437388     14.686860      186.8444
fern.png                                     10.157007      0.584249      0.360920      0.000000      186.8444
fish_cod_cooked.png                           7.121008      0.608542      0.390512      0.130688      186.8444
fish_cod_raw.png                              8.361400      0.498509      0.380559      0.000000      186.8444
flower_paeonia.png                            7.962113      0.445131      0.368710      4.115555      186.8444
flower_pot.png                               13.058923      0.455417      0.306827      0.000000      186.8444
flowering_azalea_leaves.png                   8.336099      0.564486      0.442730      1.892572      186.8444
flowering_azalea_side.png                    13.169816      0.435154      0.334033      0.000000      186.8444
flowering_azalea_top.png                      9.001367      0.445707      0.359138      3.039130      186.8444
furnace_front.png                            10.362477      0.608471      0.440245     10.264379      186.8444
